Letter,Plant Name,Plant Code,Plant ID,URL
E,Eucalyptus marginata,5884,5884,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5884
E,Eucalyptus melliodora,5885,5885,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5885
E,Eucalyptus microcarpa,5886,5886,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5886
E,Eucalyptus microcorys,5887,5887,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5887
E,Eucalyptus microtheca,5888,5888,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5888
E,Eucalyptus moluccana,5890,5890,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5890
E,Eucalyptus muelleriana,5891,5891,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5891
E,Eucalyptus nesophila,5892,5892,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5892
E,Eucalyptus nigra,5893,5893,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5893
E,Eucalyptus nitens,5894,5894,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5894
E,Eucalyptus obliqua,5896,5896,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5896
E,Eucalyptus occidentalis,5897,5897,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5897
E,Eucalyptus ochrophloia,5898,5898,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5898
E,Eucalyptus odontocarpa,5899,5899,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5899
E,Eucalyptus oreades,5901,5901,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5901
E,Eucalyptus oxymitra,5902,5902,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5902
E,Eucalyptus paniculata,5904,5904,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5904
E,Eucalyptus papuana,1022,1022,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1022
E,Eucalyptus patens,5905,5905,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5905
E,Eucalyptus pauciflora,5906,5906,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5906
E,Eucalyptus pellita,5907,5907,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5907
E,Eucalyptus phoenicea,5908,5908,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5908
E,Eucalyptus pilularis,5909,5909,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5909
E,Eucalyptus piperita,248817,248817,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=248817
E,Eucalyptus planchoniana,5910,5910,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5910
E,Eucalyptus polyanthemos,5911,5911,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5911
E,Eucalyptus polycarpa,5912,5912,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5912
E,Eucalyptus populnea,5913,5913,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5913
E,Eucalyptus propinqua,5915,5915,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5915
E,Eucalyptus pulchella,5917,5917,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5917
E,Eucalyptus punctata,5918,5918,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5918
E,Eucalyptus quadrangulata,5919,5919,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5919
E,Eucalyptus radiata ssp. radiata,5920,5920,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5920
E,Eucalyptus radiata ssp. robusta,5921,5921,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5921
E,Eucalyptus regnans,5922,5922,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5922
E,Eucalyptus resinifera,5923,5923,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5923
E,Eucalyptus robusta,1023,1023,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1023
E,Eucalyptus rubida,248820,248820,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=248820
E,Eucalyptus rudis,5924,5924,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5924
E,Eucalyptus saligna,1024,1024,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1024
E,Eucalyptus salmonophloia,5925,5925,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5925
E,Eucalyptus salubris,5926,5926,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5926
E,Eucalyptus sargentii,5927,5927,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5927
E,Eucalyptus scias,248818,248818,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=248818
E,Eucalyptus sideroxylon,5929,5929,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5929
E,Eucalyptus sieberi,5930,5930,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5930
E,Eucalyptus smithii,5931,5931,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5931
E,Eucalyptus socialis,5932,5932,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5932
E,Eucalyptus st.-johnii,5933,5933,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5933
E,Eucalyptus subcrenulata,5934,5934,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5934
E,Eucalyptus tereticornis,1026,1026,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1026
E,Eucalyptus tessellaris,5936,5936,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5936
E,Eucalyptus tetrodonta,5937,5937,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5937
E,Eucalyptus thozetiana,5938,5938,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5938
E,Eucalyptus torelliana,5939,5939,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5939
E,Eucalyptus transcontientalis,5940,5940,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5940
E,Eucalyptus trivalvis,5941,5941,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5941
E,Eucalyptus umbra ssp. carnea,5942,5942,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5942
E,Eucalyptus umbra ssp. umbra,5943,5943,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5943
E,Eucalyptus urophylla,5945,5945,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5945
E,Eucalyptus viminalis,5946,5946,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5946
E,Eucalyptus wandoo,5947,5947,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5947
E,Euchlaena mexicana,10982,10982,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=10982
E,Eucryphia lucida,5954,5954,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5954
E,Eugenia aromatica,2462,2462,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2462
E,Eugenia dombeyi,5967,5967,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5967
E,Eugenia gustavioides,5976,5976,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5976
E,Eugenia jambos,14060,14060,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=14060
E,Eugenia stipitata,5995,5995,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5995
E,Eugenia suborbiculare,5996,5996,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=5996
E,Eugenia uniflora,6001,6001,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6001
E,Eugenia uvalha,6002,6002,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6002
E,Euonymus japonicus,77795,77795,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=77795
E,Eupatorium cannabinum,14068,14068,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=14068
E,Euphorbia lathyrus,6029,6029,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6029
E,Euphorbia tirucalli,6040,6040,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6040
E,Euphrasia officinalis,50045,50045,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=50045
E,Eurycoma longifolia,238780,238780,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=238780
E,Eusideroxylon zwageri,17657,17657,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=17657
E,Eustachys paspaloides,48867,48867,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=48867
E,Euterpe chaunostachys,6051,6051,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6051
E,Euterpe edulis,6052,6052,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6052
E,Euterpe oleracea,6054,6054,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6054
E,Excoecaria agallocha,1059,1059,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1059
E,Exotheca abyssinica,6066,6066,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6066
F,Fagopyrum emarginatum,6075,6075,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6075
F,Fagopyrum esculentum,2285,2285,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2285
F,Fagopyrum tataricum,6076,6076,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6076
F,Fagraea fragrans,6077,6077,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6077
F,Fagus grandifolia,6078,6078,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6078
F,Fagus sylvatica,49181,49181,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=49181
F,Fagus sylvatica ssp. sylvatica,6080,6080,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6080
F,Faidherbia albida,6082,6082,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6082
F,Faurea saligna,38279,38279,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=38279
F,Feijoa sellowiana,1068,1068,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1068
F,Ferula assa-foetida,6095,6095,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6095
F,Festuca arundinacea,6102,6102,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6102
F,Festuca gigantea,14189,14189,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=14189
F,Festuca idahoensis,6104,6104,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6104
F,Festuca longifolia,6105,6105,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6105
F,Festuca ovina,14194,14194,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=14194
F,Festuca pratensis,6107,6107,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6107
F,Festuca rubra,14195,14195,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=14195
F,Festuca rubra var. commutata,6109,6109,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6109
F,Festuca rubra var. rubra,6110,6110,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6110
F,Festuca scabra,376637,376637,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376637
F,Fibraurea tinctoria,6113,6113,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6113
F,Ficus abutilifolia,6114,6114,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6114
F,Ficus auriculata,6119,6119,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6119
F,Ficus benghalensis,6123,6123,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6123
F,Ficus carica,1071,1071,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1071
F,Ficus elastica,1075,1075,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1075
F,Ficus glumosa,6149,6149,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6149
F,Ficus macrophylla,6163,6163,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6163
F,Ficus subcordata,6196,6196,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6196
F,Ficus sycomorus,6199,6199,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6199
F,Ficus thonningii,38122,38122,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=38122
F,Ficus vogelii,6212,6212,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6212
F,Flacourtia indica,2296,2296,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2296
F,Flemingia macrophylla,1104,1104,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1104
F,Flindersia bourjotiana,6237,6237,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6237
F,Flindersia brayleyana,6238,6238,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6238
F,Flindersia pimenteliana,6239,6239,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6239
F,Foeniculum vulgare,1107,1107,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1107
F,Fortunella hindsii,6252,6252,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6252
F,Fortunella japonica,1110,1110,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1110
F,Fortunella margarita,2300,2300,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2300
F,Fragaria chiloensis,6256,6256,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6256
F,Fragaria vesca,2301,2301,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2301
F,Fragaria virginiana,6262,6262,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6262
F,Fragaria x ananassa,1112,1112,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1112
F,Frangula alnus,6266,6266,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6266
F,Fraxinus excelsior,6271,6271,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6271
F,Frithia humilis,364407,364407,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=364407
F,Furcraea gigantea var. willemettiana,6295,6295,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6295
G,Galactia filiformis,376638,376638,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=376638
G,Galactia marginalis,213950,213950,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=213950
G,Galactia striata,1119,1119,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1119
G,Galega officinalis,6304,6304,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6304
G,Galega orientalis,372222,372222,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=372222
G,Galium aparine,6309,6309,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6309
G,Galium verum,6313,6313,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6313
G,Garcinia dulcis,2302,2302,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=2302
G,Garcinia mangostana,1122,1122,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1122
G,Garcinia multiflora,6353,6353,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6353
G,Garcinia xanthochymus,1125,1125,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1125
G,Garuga pinnata,6384,6384,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6384
G,Geissois benthamiana,6394,6394,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6394
G,Gelidiella acerosa,17656,17656,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=17656
G,Genipa americana,6397,6397,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6397
G,Genista tinctoria,6401,6401,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6401
G,Gentiana acaulis,50047,50047,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=50047
G,Gentiana lutea,6404,6404,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6404
G,Geranium robertianum,6416,6416,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6416
G,Girardinia diversifolia,38133,38133,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=38133
G,Glechoma hederacea,6435,6435,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6435
G,Gleditsia triacanthos,6438,6438,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6438
G,Gliricidia sepium,1146,1146,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1146
G,Globularia vulgaris,50048,50048,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=50048
G,Gluta travancorica,6456,6456,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6456
G,Glyceria fluitans,6458,6458,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6458
G,Glycine max,1150,1150,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1150
G,Glycine wightii,17647,17647,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=17647
G,Glycyrrhiza glabra,6467,6467,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6467
G,Glycyrrhiza lepidota,6468,6468,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6468
G,Gmelina arborea,1152,1152,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1152
G,Gmelina leichhardtii,6471,6471,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6471
G,Gossypium arboreum,6492,6492,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6492
G,Gossypium barbadense,1158,1158,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1158
G,Gossypium herbaceum,6493,6493,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6493
G,Gossypium hirsutum,1160,1160,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1160
G,Gracilaria tenuistipitata,6500,6500,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6500
G,Gracilaria verrucosa,6502,6502,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6502
G,Grevillea parallella,6514,6514,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6514
G,Grevillea robusta,1170,1170,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1170
G,Grewia asiatica,6520,6520,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6520
G,Grewia bicolor,6523,6523,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6523
G,Grewia tiliifolia,6551,6551,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6551
G,Grindelia robusta,49188,49188,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=49188
G,Guaiacum officinale,6558,6558,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6558
G,Guaiacum sanctum,6559,6559,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6559
G,Guazuma ulmifolia,6562,6562,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6562
G,Guizotia abyssinica,6567,6567,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6567
G,Gunnera tinctoria,6569,6569,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6569
G,Gynandropsis gynandra,6579,6579,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6579
H,Hagenia abyssinica,6597,6597,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6597
H,Haloxylon aphyllum,6613,6613,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6613
H,Hamamelis virginiana,6615,6615,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6615
H,Hardwickia binata,6621,6621,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6621
H,Harpagophytum procumbens,11059,11059,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=11059
H,Harpochloa falx,370802,370802,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=370802
H,Harungana madagascariensis,6623,6623,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6623
H,Hedera helix,6625,6625,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6625
H,Hedysarum carnosum,6630,6630,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6630
H,Hedysarum coronarium,6631,6631,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6631
H,Hedysarum flexuosum,6632,6632,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6632
H,Hedysarum pallidum,6633,6633,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6633
H,Hedysarum spinosissimum,6634,6634,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6634
H,Helianthus annuus,1191,1191,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1191
H,Helianthus tuberosus,1193,1193,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1193
H,Helictotrichon turgidulum,148293,148293,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=148293
H,Hemarthria altissima,1203,1203,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1203
H,Hemarthria japonica,6659,6659,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6659
H,Heracleum sphondylium,6663,6663,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6663
H,Heritiera littoralis,1205,1205,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1205
H,Heteropogon contortus,1210,1210,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1210
H,Hevea brasiliensis,1212,1212,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1212
H,Hibiscus cannabinus,1213,1213,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1213
H,Hibiscus sabdariffa,1216,1216,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1216
H,Hibiscus sabdariffa var. altissima,6707,6707,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6707
H,Hibiscus sabdariffa var. sabdariffa,6708,6708,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6708
H,Hibiscus syriacus,1220,1220,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1220
H,Hibiscus tiliaceus,1221,1221,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1221
H,Hieracium pilosella,6718,6718,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6718
H,Hierochloe odorata,6720,6720,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6720
H,Hieronyma chocoensis,6721,6721,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6721
H,Hilaria jamesii,6723,6723,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6723
H,Hilaria mutica,6724,6724,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6724
H,Hippophae rhamnoides,6732,6732,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6732
H,Hippophae salicifolia,6733,6733,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6733
H,Holcus lanatus,6741,6741,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6741
H,Holcus mollis,6742,6742,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6742
H,Hopea odorata,6749,6749,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6749
H,Hopea parviflora,6750,6750,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6750
H,Hopea utilis,6751,6751,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6751
H,Hopea wightiana,6752,6752,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6752
H,Hordeum brevisubulatum,6753,6753,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6753
H,Hordeum bulbosum,6754,6754,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6754
H,Hordeum vulgare,1232,1232,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1232
H,Humulus lupulus,6779,6779,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6779
H,Hydnocarpus alpina,6782,6782,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6782
H,Hydnocarpus kurzii,6784,6784,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6784
H,Hydnocarpus laurifolia,6785,6785,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6785
H,Hylocereus undatus,14639,14639,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=14639
H,Hymenachne acutigluma,6808,6808,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6808
H,Hymenaea courbaril,6809,6809,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6809
H,Hymenodictyon excelsum,6813,6813,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6813
H,Hyoscyamus niger,6820,6820,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6820
H,Hyparrhenia dregeana,217077,217077,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=217077
H,Hyparrhenia filipendula,6824,6824,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6824
H,Hyparrhenia hirta,6825,6825,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6825
H,Hyparrhenia rufa,6826,6826,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6826
H,Hypericum perforatum,6831,6831,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6831
H,Hyperthelia dissoluta,77946,77946,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=77946
H,Hyphaene compressa,148253,148253,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=148253
H,Hyphaene thebaica,6837,6837,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6837
H,Hypoxis hemerocallidea,17660,17660,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=17660
H,Hyssopus officinalis,6852,6852,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6852
I,Ilex aquifolium,6860,6860,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6860
I,Ilex dipyrena,6864,6864,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6864
I,Ilex paraguariensis,6869,6869,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6869
I,Imperata cylindrica,1252,1252,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1252
I,Indigofera arrecta,6882,6882,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=6882
